LAC,CI,LAC-CI,latitude,longtitude
10021,12118,10021-12118,,
10021,12119,10021-12119,,
10021,12161,10021-12161,,
10021,12162,10021-12162,,
10021,12163,10021-12163,,
10021,12164,10021-12164,,
10021,12165,10021-12165,,
10021,12166,10021-12166,,
10021,12167,10021-12167,,
10021,12168,10021-12168,,
10021,12169,10021-12169,,
10021,12171,10021-12171,,
10021,12172,10021-12172,,
10021,12173,10021-12173,,
10021,12231,10021-12231,,
10021,12232,10021-12232,,
10021,12233,10021-12233,,
10021,12327,10021-12327,,
10021,12941,10021-12941,,
10021,12942,10021-12942,,
10021,12943,10021-12943,,
10021,13391,10021-13391,,
10021,14471,10021-14471,,
10021,14472,10021-14472,,
10021,14473,10021-14473,,
10021,14474,10021-14474,,
10021,15814,10021-15814,,
10021,15815,10021-15815,,
10021,15816,10021-15816,,
10021,15817,10021-15817,,
10021,15818,10021-15818,,
10021,15819,10021-15819,,
10021,17741,10021-17741,,
10021,17742,10021-17742,,
10021,17743,10021-17743,,
10021,17744,10021-17744,,
10021,17745,10021-17745,,
10021,17746,10021-17746,,
10021,17747,10021-17747,,
10021,17748,10021-17748,,
10021,17749,10021-17749,,
10021,17751,10021-17751,,
10021,17752,10021-17752,,
10021,17753,10021-17753,,
10021,17754,10021-17754,,
10021,17755,10021-17755,,
10021,17756,10021-17756,,
10021,17757,10021-17757,,
10021,17758,10021-17758,,
10021,17759,10021-17759,,
10021,17760,10021-17760,,
10021,17764,10021-17764,,
10021,17765,10021-17765,,
10021,17766,10021-17766,,
10021,17767,10021-17767,,
10021,17768,10021-17768,,
10021,17769,10021-17769,,
10021,17917,10021-17917,,
10021,17918,10021-17918,,
10021,17919,10021-17919,,
10021,18244,10021-18244,,
10021,20134,10021-20134,,
10021,20271,10021-20271,,
10021,20272,10021-20272,,
10021,20273,10021-20273,,
10021,21157,10021-21157,,
10021,23597,10021-23597,,
10021,23598,10021-23598,,
10021,23599,10021-23599,,
10021,23837,10021-23837,,
10021,24341,10021-24341,,
10021,24342,10021-24342,,
10021,24343,10021-24343,,
10021,24347,10021-24347,,
10021,24348,10021-24348,,
10021,24349,10021-24349,,
10021,24351,10021-24351,,
10021,24352,10021-24352,,
10021,24353,10021-24353,,
10021,24858,10021-24858,,
10021,24859,10021-24859,,
10021,24861,10021-24861,,
10021,24862,10021-24862,,
10021,24863,10021-24863,,
10021,24887,10021-24887,,
10021,24888,10021-24888,,
10021,24889,10021-24889,,
10021,25157,10021-25157,,
10021,25158,10021-25158,,
10021,25159,10021-25159,,
10021,26974,10021-26974,,
10021,32887,10021-32887,,
10021,32888,10021-32888,,
10021,32891,10021-32891,,
10021,32894,10021-32894,,
10021,32895,10021-32895,,
10021,32931,10021-32931,,
10021,33254,10021-33254,,
10021,33414,10021-33414,,
10021,33415,10021-33415,,
10021,33416,10021-33416,,
10021,33881,10021-33881,,
10021,34281,10021-34281,,
10021,34282,10021-34282,,
10021,34283,10021-34283,,
10021,34291,10021-34291,,
10021,34292,10021-34292,,
10021,34293,10021-34293,,
10021,34321,10021-34321,,
10021,34322,10021-34322,,
10021,34323,10021-34323,,
10021,34331,10021-34331,,
10021,34332,10021-34332,,
10021,34333,10021-34333,,
10021,34361,10021-34361,,
10021,34362,10021-34362,,
10021,34363,10021-34363,,
10021,34697,10021-34697,,
10021,34698,10021-34698,,
10021,34699,10021-34699,,
10021,35851,10021-35851,,
10021,35852,10021-35852,,
10021,35853,10021-35853,,
10021,35854,10021-35854,,
10021,35855,10021-35855,,
10021,35856,10021-35856,,
10021,37434,10021-37434,,
10021,37435,10021-37435,,
10021,37436,10021-37436,,
10021,37437,10021-37437,,
10021,37438,10021-37438,,
10021,37439,10021-37439,,
10021,37441,10021-37441,,
10021,37444,10021-37444,,
10021,37448,10021-37448,,
10021,37449,10021-37449,,
10021,37757,10021-37757,,
10021,37758,10021-37758,,
10021,37759,10021-37759,,
10021,40507,10021-40507,,
10021,41344,10021-41344,,
10021,41345,10021-41345,,
10021,41346,10021-41346,,
10021,41407,10021-41407,,
10021,41408,10021-41408,,
10021,43194,10021-43194,,
10021,43195,10021-43195,,
10021,43196,10021-43196,,
10021,43197,10021-43197,,
10021,43198,10021-43198,,
10021,43199,10021-43199,,
10021,44091,10021-44091,,
10021,44092,10021-44092,,
10021,44093,10021-44093,,
10021,45247,10021-45247,,
10021,45248,10021-45248,,
10021,45249,10021-45249,,
10021,45961,10021-45961,,
10021,48927,10021-48927,,
10021,49167,10021-49167,,
10021,49168,10021-49168,,
10021,50281,10021-50281,,
10021,50284,10021-50284,,
10021,50287,10021-50287,,
10021,50288,10021-50288,,
10021,50289,10021-50289,,
10021,50291,10021-50291,,
10021,50294,10021-50294,,
10021,50297,10021-50297,,
10021,51187,10021-51187,,
10021,51188,10021-51188,,
10021,51189,10021-51189,,
10021,51196,10021-51196,,
10021,51197,10021-51197,,
10021,51198,10021-51198,,
10021,51199,10021-51199,,
10021,51208,10021-51208,,
10021,52247,10021-52247,,
10021,52248,10021-52248,,
10021,52249,10021-52249,,
10021,53061,10021-53061,,
10021,53062,10021-53062,,
10021,53063,10021-53063,,
10021,54047,10021-54047,,
10021,54048,10021-54048,,
10021,54049,10021-54049,,
10021,55511,10021-55511,,
10021,55512,10021-55512,,
10021,55513,10021-55513,,
10021,55514,10021-55514,,
10021,56824,10021-56824,,
10021,56827,10021-56827,,
10021,56837,10021-56837,,
10021,56838,10021-56838,,
10021,56839,10021-56839,,
10021,56841,10021-56841,,
10021,56844,10021-56844,,
10021,56845,10021-56845,,
10021,56915,10021-56915,,
10021,56916,10021-56916,,
10021,56917,10021-56917,,
10021,56918,10021-56918,,
10021,56919,10021-56919,,
10021,56921,10021-56921,,
10021,56922,10021-56922,,
10021,56923,10021-56923,,
10021,56924,10021-56924,,
10021,56925,10021-56925,,
10021,56934,10021-56934,,
10021,56935,10021-56935,,
10021,56936,10021-56936,,
10021,56981,10021-56981,,
10021,56982,10021-56982,,
10021,57521,10021-57521,,
10021,57522,10021-57522,,
10021,57523,10021-57523,,
10021,57577,10021-57577,,
10021,57578,10021-57578,,
10021,57579,10021-57579,,
10021,57581,10021-57581,,
10021,57744,10021-57744,,
10021,57745,10021-57745,,
10021,57746,10021-57746,,
10021,57777,10021-57777,,
10021,57778,10021-57778,,
10021,57779,10021-57779,,
10021,58117,10021-58117,,
10021,58118,10021-58118,,
10021,58119,10021-58119,,
10021,58285,10021-58285,,
10021,58286,10021-58286,,
10021,58411,10021-58411,,
10021,58412,10021-58412,,
10021,58413,10021-58413,,
10021,58414,10021-58414,,
10021,58417,10021-58417,,
10021,58418,10021-58418,,
10021,58419,10021-58419,,
10021,58544,10021-58544,,
10021,59058,10021-59058,,
10021,59059,10021-59059,,
10021,59151,10021-59151,,
10021,59152,10021-59152,,
10022,11727,10022-11727,,
10022,11728,10022-11728,,
10022,11729,10022-11729,,
10022,11747,10022-11747,,
10022,11748,10022-11748,,
10022,11749,10022-11749,,
10022,11784,10022-11784,,
10022,11785,10022-11785,,
10022,11786,10022-11786,,
10022,12074,10022-12074,,
10022,12075,10022-12075,,
10022,12076,10022-12076,,
10022,13571,10022-13571,,
10022,13572,10022-13572,,
10022,13573,10022-13573,,
10022,13574,10022-13574,,
10022,13575,10022-13575,,
10022,13576,10022-13576,,
10022,15584,10022-15584,,
10022,15589,10022-15589,,
10022,15591,10022-15591,,
10022,15594,10022-15594,,
10022,15595,10022-15595,,
10022,15597,10022-15597,,
10022,15598,10022-15598,,
10022,15607,10022-15607,,
10022,15608,10022-15608,,
10022,15609,10022-15609,,
10022,15611,10022-15611,,
10022,17591,10022-17591,,
10022,17801,10022-17801,,
10022,19444,10022-19444,,
10022,19445,10022-19445,,
10022,19446,10022-19446,,
10022,19887,10022-19887,,
10022,19888,10022-19888,,
10022,19897,10022-19897,,
10022,19911,10022-19911,,
10022,19914,10022-19914,,
10022,20285,10022-20285,,
10022,20797,10022-20797,,
10022,20798,10022-20798,,
10022,20799,10022-20799,,
10022,21547,10022-21547,,
10022,21548,10022-21548,,
10022,22067,10022-22067,,
10022,22534,10022-22534,,
10022,22535,10022-22535,,
10022,22536,10022-22536,,
10022,22584,10022-22584,,
10022,22585,10022-22585,,
10022,22587,10022-22587,,
10022,22591,10022-22591,,
10022,22592,10022-22592,,
10022,22593,10022-22593,,
10022,22597,10022-22597,,
10022,22611,10022-22611,,
10022,22612,10022-22612,,
10022,22613,10022-22613,,
10022,22614,10022-22614,,
10022,22615,10022-22615,,
10022,22616,10022-22616,,
10022,22617,10022-22617,,
10022,22618,10022-22618,,
10022,22619,10022-22619,,
10022,22627,10022-22627,,
10022,22631,10022-22631,,
10022,22632,10022-22632,,
10022,22633,10022-22633,,
10022,22644,10022-22644,,
10022,22645,10022-22645,,
10022,22646,10022-22646,,
10022,22647,10022-22647,,
10022,22648,10022-22648,,
10022,22649,10022-22649,,
10022,22657,10022-22657,,
10022,22661,10022-22661,,
10022,22662,10022-22662,,
10022,22664,10022-22664,,
10022,22667,10022-22667,,
10022,22837,10022-22837,,
10022,23631,10022-23631,,
10022,23632,10022-23632,,
10022,23633,10022-23633,,
10022,23684,10022-23684,,
10022,24771,10022-24771,,
10022,24772,10022-24772,,
10022,24773,10022-24773,,
10022,26287,10022-26287,,
10022,26288,10022-26288,,
10022,26289,10022-26289,,
10022,30907,10022-30907,,
10022,30908,10022-30908,,
10022,30910,10022-30910,,
10022,31871,10022-31871,,
10022,31872,10022-31872,,
10022,31873,10022-31873,,
10022,32757,10022-32757,,
10022,32758,10022-32758,,
10022,32811,10022-32811,,
10022,32812,10022-32812,,
10022,32813,10022-32813,,
10022,32981,10022-32981,,
10022,33164,10022-33164,,
10022,33165,10022-33165,,
10022,33166,10022-33166,,
10022,33567,10022-33567,,
10022,33568,10022-33568,,
10022,33569,10022-33569,,
10022,33767,10022-33767,,
10022,33768,10022-33768,,
10022,33769,10022-33769,,
10022,33854,10022-33854,,
10022,33855,10022-33855,,
10022,33856,10022-33856,,
10022,34927,10022-34927,,
10022,34951,10022-34951,,
10022,35254,10022-35254,,
10022,35255,10022-35255,,
10022,35256,10022-35256,,
10022,35301,10022-35301,,
10022,35302,10022-35302,,
10022,35303,10022-35303,,
10022,35444,10022-35444,,
10022,35445,10022-35445,,
10022,35446,10022-35446,,
10022,35761,10022-35761,,
10022,35762,10022-35762,,
10022,35763,10022-35763,,
10022,36567,10022-36567,,
10022,41381,10022-41381,,
10022,41382,10022-41382,,
10022,41383,10022-41383,,
10022,41457,10022-41457,,
10022,44544,10022-44544,,
10022,44545,10022-44545,,
10022,44546,10022-44546,,
10022,45047,10022-45047,,
10022,45048,10022-45048,,
10022,45049,10022-45049,,
10022,45431,10022-45431,,
10022,45432,10022-45432,,
10022,45433,10022-45433,,
10022,46164,10022-46164,,
10022,46165,10022-46165,,
10022,46531,10022-46531,,
10022,46532,10022-46532,,
10022,46533,10022-46533,,
10022,47604,10022-47604,,
10022,48271,10022-48271,,
10022,48274,10022-48274,,
10022,48404,10022-48404,,
10022,48747,10022-48747,,
10022,48757,10022-48757,,
10022,48758,10022-48758,,
10022,48759,10022-48759,,
10022,49631,10022-49631,,
10022,49632,10022-49632,,
10022,49633,10022-49633,,
10022,49884,10022-49884,,
10022,50571,10022-50571,,
10022,50624,10022-50624,,
10022,50626,10022-50626,,
10022,51454,10022-51454,,
10022,51455,10022-51455,,
10022,51456,10022-51456,,
10022,51527,10022-51527,,
10022,51528,10022-51528,,
10022,51529,10022-51529,,
10022,51541,10022-51541,,
10022,51542,10022-51542,,
10022,51543,10022-51543,,
10022,51561,10022-51561,,
10022,51562,10022-51562,,
10022,51563,10022-51563,,
10022,51569,10022-51569,,
10022,52471,10022-52471,,
10022,57874,10022-57874,,
10022,58621,10022-58621,,
10022,58622,10022-58622,,
10022,58654,10022-58654,,
10022,59651,10022-59651,,
10022,59652,10022-59652,,
10022,59653,10022-59653,,
10022,65404,10022-65404,,
10022,65405,10022-65405,,
10022,65411,10022-65411,,
10022,65412,10022-65412,,
10022,65413,10022-65413,,
10022,65414,10022-65414,,
10022,65415,10022-65415,,
10022,65416,10022-65416,,
10022,65417,10022-65417,,
10022,65418,10022-65418,,
10022,65420,10022-65420,,
10022,65421,10022-65421,,
10022,65422,10022-65422,,
10022,65423,10022-65423,,
10022,65424,10022-65424,,
10022,65425,10022-65425,,
10022,65426,10022-65426,,
10022,65427,10022-65427,,
10022,65428,10022-65428,,
10022,65429,10022-65429,,
10022,65482,10022-65482,,
10022,65483,10022-65483,,
10023,11291,10023-11291,,
10023,11292,10023-11292,,
10023,11293,10023-11293,,
10023,11294,10023-11294,,
10023,12267,10023-12267,,
10023,13251,10023-13251,,
10023,13684,10023-13684,,
10023,13685,10023-13685,,
10023,13686,10023-13686,,
10023,13884,10023-13884,,
10023,14217,10023-14217,,
10023,14218,10023-14218,,
10023,14219,10023-14219,,
10023,14227,10023-14227,,
10023,15714,10023-15714,,
10023,15715,10023-15715,,
10023,15716,10023-15716,,
10023,15727,10023-15727,,
10023,15728,10023-15728,,
10023,15729,10023-15729,,
10023,15734,10023-15734,,
10023,15735,10023-15735,,
10023,15736,10023-15736,,
10023,15881,10023-15881,,
10023,15882,10023-15882,,
10023,15883,10023-15883,,
10023,15977,10023-15977,,
10023,16424,10023-16424,,
10023,16425,10023-16425,,
10023,16426,10023-16426,,
10023,16837,10023-16837,,
10023,17911,10023-17911,,
10023,17912,10023-17912,,
10023,17913,10023-17913,,
10023,18525,10023-18525,,
10023,18526,10023-18526,,
10023,18634,10023-18634,,
10023,18635,10023-18635,,
10023,18636,10023-18636,,
10023,18637,10023-18637,,
10023,18638,10023-18638,,
10023,18639,10023-18639,,
10023,18641,10023-18641,,
10023,18642,10023-18642,,
10023,18643,10023-18643,,
10023,18644,10023-18644,,
10023,18645,10023-18645,,
10023,18646,10023-18646,,
10023,19351,10023-19351,,
10023,19352,10023-19352,,
10023,19353,10023-19353,,
10023,19761,10023-19761,,
10023,19762,10023-19762,,
10023,19841,10023-19841,,
10023,20107,10023-20107,,
10023,21234,10023-21234,,
10023,21611,10023-21611,,
10023,21987,10023-21987,,
10023,23017,10023-23017,,
10023,23018,10023-23018,,
10023,23019,10023-23019,,
10023,24734,10023-24734,,
10023,24735,10023-24735,,
10023,24736,10023-24736,,
10023,25457,10023-25457,,
10023,25637,10023-25637,,
10023,25784,10023-25784,,
10023,25917,10023-25917,,
10023,27041,10023-27041,,
10023,27042,10023-27042,,
10023,31234,10023-31234,,
10023,31994,10023-31994,,
10023,31995,10023-31995,,
10023,31996,10023-31996,,
10023,32601,10023-32601,,
10023,32861,10023-32861,,
10023,32954,10023-32954,,
10023,34661,10023-34661,,
10023,34662,10023-34662,,
10023,34663,10023-34663,,
10023,35917,10023-35917,,
10023,35921,10023-35921,,
10023,35951,10023-35951,,
10023,35952,10023-35952,,
10023,35953,10023-35953,,
10023,35954,10023-35954,,
10023,35955,10023-35955,,
10023,35956,10023-35956,,
10023,35967,10023-35967,,
10023,35968,10023-35968,,
10023,35971,10023-35971,,
10023,35972,10023-35972,,
10023,35973,10023-35973,,
10023,36004,10023-36004,,
10023,36005,10023-36005,,
10023,36006,10023-36006,,
10023,37567,10023-37567,,
10023,39467,10023-39467,,
10023,39468,10023-39468,,
10023,40391,10023-40391,,
10023,40392,10023-40392,,
10023,41077,10023-41077,,
10023,41079,10023-41079,,
10023,41324,10023-41324,,
10023,41325,10023-41325,,
10023,41794,10023-41794,,
10023,44037,10023-44037,,
10023,44038,10023-44038,,
10023,45367,10023-45367,,
10023,45368,10023-45368,,
10023,45369,10023-45369,,
10023,45447,10023-45447,,
10023,45448,10023-45448,,
10023,45449,10023-45449,,
10023,45631,10023-45631,,
10023,45667,10023-45667,,
10023,45668,10023-45668,,
10023,45669,10023-45669,,
10023,46134,10023-46134,,
10023,46135,10023-46135,,
10023,46136,10023-46136,,
10023,46137,10023-46137,,
10023,46141,10023-46141,,
10023,46144,10023-46144,,
10023,46145,10023-46145,,
10023,46146,10023-46146,,
10023,46311,10023-46311,,
10023,46312,10023-46312,,
10023,46641,10023-46641,,
10023,47414,10023-47414,,
10023,47415,10023-47415,,
10023,47416,10023-47416,,
10023,47417,10023-47417,,
10023,47418,10023-47418,,
10023,47419,10023-47419,,
10023,47794,10023-47794,,
10023,47795,10023-47795,,
10023,47796,10023-47796,,
10023,47904,10023-47904,,
10023,49301,10023-49301,,
10023,49302,10023-49302,,
10023,49303,10023-49303,,
10023,49837,10023-49837,,
10023,49841,10023-49841,,
10023,49844,10023-49844,,
10023,49845,10023-49845,,
10023,49846,10023-49846,,
10023,49847,10023-49847,,
10023,49848,10023-49848,,
10023,49849,10023-49849,,
10023,49851,10023-49851,,
10023,49852,10023-49852,,
10023,49853,10023-49853,,
10023,50081,10023-50081,,
10023,50082,10023-50082,,
10023,50101,10023-50101,,
10023,50102,10023-50102,,
10023,50103,10023-50103,,
10023,50205,10023-50205,,
10023,50206,10023-50206,,
10023,50934,10023-50934,,
10023,50935,10023-50935,,
10023,50936,10023-50936,,
10023,50941,10023-50941,,
10023,50942,10023-50942,,
10023,50943,10023-50943,,
10023,51001,10023-51001,,
10023,51002,10023-51002,,
10023,51003,10023-51003,,
10023,51123,10023-51123,,
10023,51125,10023-51125,,
10023,51133,10023-51133,,
10023,53137,10023-53137,,
10023,53138,10023-53138,,
10023,53139,10023-53139,,
10023,54897,10023-54897,,
10023,54898,10023-54898,,
10023,56077,10023-56077,,
10023,56078,10023-56078,,
10023,57337,10023-57337,,
10023,58151,10023-58151,,
10023,58164,10023-58164,,
10023,58165,10023-58165,,
10023,58361,10023-58361,,
10023,58827,10023-58827,,
10024,10664,10024-10664,,
10024,10898,10024-10898,,
10024,10899,10024-10899,,
10024,12388,10024-12388,,
10024,12389,10024-12389,,
10024,12391,10024-12391,,
10024,12392,10024-12392,,
10024,12393,10024-12393,,
10024,12554,10024-12554,,
10024,12555,10024-12555,,
10024,12556,10024-12556,,
10024,13201,10024-13201,,
10024,13202,10024-13202,,
10024,13203,10024-13203,,
10024,13302,10024-13302,,
10024,13303,10024-13303,,
10024,13616,10024-13616,,
10024,17808,10024-17808,,
10024,19304,10024-19304,,
10024,2601,10024-2601,,
10024,2602,10024-2602,,
10024,2603,10024-2603,,
10024,26157,10024-26157,,
10024,26158,10024-26158,,
10024,26159,10024-26159,,
10024,2631,10024-2631,,
10024,2632,10024-2632,,
10024,2633,10024-2633,,
10024,2711,10024-2711,,
10024,2712,10024-2712,,
10024,2713,10024-2713,,
10024,2751,10024-2751,,
10024,2752,10024-2752,,
10024,2753,10024-2753,,
