,lat,long,roleID
9451-45547,23.136072,113.28543400000001,5
42259-17203,0.0,0.0,0
9742-2652,23.178143,113.714848,5
9462-50139,23.0725,113.2833,5
9432-51268,22.938212,113.375642,5
42259-28431,23.220879999999998,113.47473000000001,4
42259-28433,23.220879999999998,113.47473000000001,4
42265-18966,23.11554,113.35293999999999,5
42265-18968,23.11554,113.35293999999999,5
10319-52547,23.29252,113.35308,5
9730-53651,23.104595,113.465236,5
9470-30944,23.14258,113.33181,5
9739-22024,22.921295999999998,113.33409499999999,5
9493-26377,23.1276,113.374,5
9458-15911,23.08536,113.22553,5
9458-15913,23.08536,113.22553,5
9458-15912,23.08536,113.22553,5
10321-15634,23.3467,113.2904,5
9422-19768,23.20155,113.36488,5
9441-31671,23.031751,113.365606,5
9441-31672,23.023431,113.362369,5
9441-31673,23.027385,113.36021799999999,5
42266-43471,0.0,0.0,0
9508-27857,23.12503,113.27261999999999,5
42266-4746,23.08865,113.2717,5
10013-19393,23.24044,113.20426,5
10013-19391,23.24044,113.20426,5
9425-54177,23.197670000000002,113.39595,5
9692-21897,0.0,0.0,0
42266-27861,23.16816,113.24548,5
9424-10331,23.100664000000002,113.36272,5
9425-54178,23.197670000000002,113.39595,5
9424-10334,23.100170000000002,113.36477,5
42266-27863,23.16816,113.24548,5
42259-7431,23.138035000000002,113.33776999999999,5
42259-7433,23.138035000000002,113.33776999999999,5
42265-47381,23.127149,113.30913799999999,5
10308-51868,23.26566,113.81235900000001,5
9464-22343,23.37056,113.49778,1
9464-22342,23.37056,113.49778,1
9464-22341,23.37056,113.49778,1
42265-42651,23.099339999999998,113.31734499999999,5
42265-30202,23.101129999999998,113.35798,5
42265-30203,23.101129999999998,113.35798,5
42265-30201,23.101129999999998,113.35798,5
10308-51867,23.2656,113.812533,5
42265-30204,23.101129999999998,113.35798,5
9464-22348,23.335829999999998,113.52027,4
42259-40392,23.151449,113.319423,5
42268-48111,22.921670000000002,113.35411,5
42259-40391,23.151449,113.319423,5
10022-28837,22.97306,113.48584,5
9480-52356,23.099573,113.35641000000001,5
10022-28838,22.97306,113.48584,5
9487-57901,23.151056,113.228272,5
42259-36341,23.144565,113.33671899999999,5
42259-36342,23.144565,113.33671899999999,5
9450-46807,0.0,0.0,0
10037-65411,23.314362,113.03745900000001,4
10037-65410,23.340177,113.109523,5
10302-51106,23.06071,113.52245,5
10302-51105,23.06071,113.52245,5
10302-51104,23.06071,113.52245,5
10037-65412,23.313166,113.03433100000001,4
42261-27112,23.39026,113.2698,5
42261-27113,23.39026,113.2698,5
42261-27111,23.39026,113.2698,5
10319-59869,23.28885,113.35348,5
42267-1577,23.020603,113.32488300000001,5
42267-1576,23.020603,113.32488300000001,5
42260-10321,23.2941,113.2557,5
42267-5263,23.01462,113.37807,5
42267-5262,23.01462,113.37807,5
42267-5261,23.01462,113.37807,5
9747-13194,23.20417,113.32417,5
9747-13195,23.20417,113.32417,5
9747-13196,23.20417,113.32417,5
10324-49704,23.551460000000002,113.5861,5
10324-49705,23.551460000000002,113.5861,5
10324-49706,23.551460000000002,113.5861,5
10008-27024,23.207607,113.812919,5
10008-27025,23.20279,113.80922,5
10008-27026,23.203534,113.803583,4
9500-30122,23.0962,113.27,5
10004-25427,23.179060999999997,113.31756899999999,5
10034-59165,23.126195000000003,113.41056699999999,5
10034-59167,23.127221,113.409572,5
10034-59166,23.127121,113.41063500000001,5
10034-59169,23.126447,113.407028,5
10034-59168,23.125383,113.408805,5
10034-25667,23.139229999999998,113.42213999999998,5
10004-25428,23.181091000000002,113.31490600000001,5
10004-25429,23.182336,113.314398,5
10021-14471,23.479422,113.35279299999999,0
42261-42841,23.399732999999998,113.228641,5
9457-55781,23.387981,113.415452,5
9675-56945,22.965927,113.29190700000001,5
10320-29522,23.21882,113.26415,5
10320-29523,23.21882,113.26415,5
10302-49997,23.07253,113.51921999999999,5
10320-29521,23.21882,113.26415,5
10300-3541,23.047035,113.294126,5
42266-12021,23.095489999999998,113.2564,5
9692-37222,22.919207,113.375827,5
42266-12023,23.095489999999998,113.2564,5
42266-12022,23.095489999999998,113.2564,5
9458-58101,0.0,0.0,0
9458-58102,23.057106,113.233856,5
42288-20427,23.357779999999998,113.62973000000001,3
42266-15551,23.171235,113.254602,5
42266-15552,23.171235,113.254602,5
42266-15553,23.171235,113.254602,5
42259-31521,23.134578,113.352501,5
10332-22064,22.85464,113.452156,5
10329-54606,23.176679,113.26410700000001,5
10329-54607,23.17522,113.26613,5
10329-54604,23.173375,113.2675,5
10329-54605,23.17401,113.26441899999999,5
9481-33197,23.09485,113.24768999999999,5
10027-50791,23.140721,113.598786,5
42259-18702,0.0,0.0,0
42259-18703,0.0,0.0,0
10309-49577,22.808971,113.490752,5
10027-50793,23.140814000000002,113.595549,5
10027-50792,23.137432,113.596048,5
10309-49578,22.809084,113.487527,5
10309-49579,22.816465,113.485565,5
42261-21222,23.42694,113.4167,5
42261-21223,23.42694,113.4167,5
42261-21221,23.42694,113.4167,5
9743-19534,0.0,0.0,0
10042-33347,23.139229999999998,113.36686999999999,5
9481-31697,23.10521,113.25686999999999,5
10042-33348,23.139229999999998,113.36686999999999,5
9742-27021,0.0,0.0,0
9745-24338,23.395186,113.25468899999998,5
9745-24339,23.40015,113.25244599999999,5
9493-11792,23.128348000000003,113.37428700000001,5
9452-27737,23.12499,113.28282,5
9452-27734,23.12738,113.28588,5
9745-24337,23.403395,113.254717,5
9452-27731,23.12813,113.28538,5
42289-9827,23.650560000000002,113.62278,0
9747-26669,23.19387,113.32638999999999,5
9692-22704,22.924056,113.36146000000001,5
42289-9828,23.650560000000002,113.62278,0
42289-29541,23.57455,113.57243999999999,5
42261-15206,23.48799,113.32088999999999,3
42289-29543,23.57455,113.57243999999999,5
42289-29542,23.57455,113.57243999999999,5
42263-50574,22.946494,113.470785,5
10302-52371,23.08663,113.52161399999999,5
10007-40305,0.0,0.0,0
10007-40304,23.432447,113.168764,5
42261-15208,23.48799,113.32088999999999,3
10322-22577,23.292949,113.35703000000001,5
42259-24778,23.26138,113.58668999999999,3
9741-32607,23.113044,113.607499,5
9741-32605,23.136051000000002,113.625501,5
9741-32604,23.132145,113.636443,5
42259-24776,23.26138,113.58668999999999,3
42259-24777,23.26138,113.58668999999999,3
42260-27512,23.24994,113.25108999999999,5
10311-50755,23.07827,113.29376,5
42259-61582,0.0,0.0,0
9439-30371,23.176389999999998,113.24408999999999,5
42260-6877,23.2005,113.25341999999999,5
42288-17401,0.0,0.0,0
42288-17402,0.0,0.0,0
42265-45811,0.0,0.0,0
42288-17403,0.0,0.0,0
42266-62211,23.128301999999998,113.24662,5
42266-62213,23.128301999999998,113.24662,5
42266-62212,23.128301999999998,113.24662,5
9740-56361,22.96903,113.31415600000001,5
42289-10367,23.61362,113.51333999999999,4
42289-10366,23.61362,113.51333999999999,4
10302-33107,23.04815,113.51476000000001,5
42289-10368,23.61362,113.51333999999999,4
10302-33101,23.06861,113.52991999999999,5
10035-38656,23.23527,113.26931,5
10038-24436,23.166929999999997,113.48392,5
10038-24435,23.166929999999997,113.48392,5
10038-24434,23.166929999999997,113.48392,5
10316-37252,23.12228,113.25388000000001,5
9445-23891,23.022129,113.33218600000001,5
42267-142,23.0034,113.37016000000001,5
42267-143,23.0034,113.37016000000001,5
10007-25319,23.440759,113.169397,5
10035-38654,23.23527,113.26931,5
10007-25313,23.435985000000002,113.166679,5
10007-25312,23.430999999999997,113.168247,5
10007-25311,23.432741,113.169335,5
10007-25317,23.435101,113.16813,5
10007-25316,23.434323000000003,113.167501,5
10007-25315,23.431531,113.168292,5
10007-25314,23.432437,113.16876299999998,5
10013-40225,23.20182,113.22211000000001,5
10013-40224,23.20182,113.22211000000001,5
10013-40226,23.20182,113.22211000000001,5
42265-44851,0.0,0.0,0
9748-23827,23.61583,113.55112,0
9500-56369,23.092658,113.269378,5
9484-50371,23.119344,113.27323700000001,5
42266-40351,23.115999,113.24036399999999,5
42266-40352,23.115999,113.24036399999999,5
42266-7762,23.05109,113.24323000000001,5
42266-41083,23.091651000000002,113.253671,5
42266-41082,23.091651000000002,113.253671,5
42266-41081,23.091651000000002,113.253671,5
42266-42262,23.06495,113.3053,5
42266-42261,23.06495,113.3053,5
42288-12432,23.295579999999998,113.78618,5
42288-12433,23.295579999999998,113.78618,5
10031-39347,22.756793,113.559595,5
42288-12431,23.295579999999998,113.78618,5
9664-58078,22.844122,113.505968,5
10006-17457,23.396683,113.21167700000001,5
42263-11828,22.75723,113.52278000000001,1
42263-11827,22.75723,113.52278000000001,1
42263-11826,22.75723,113.52278000000001,1
9664-58077,22.855564,113.507704,5
42267-64591,22.985689999999998,113.31636999999999,5
9444-39105,23.07029,113.29273,5
42267-64593,22.985689999999998,113.31636999999999,5
42267-64592,22.985689999999998,113.31636999999999,5
9441-18057,23.07026,113.3517,5
42266-9772,23.08059,113.27808999999999,5
42266-9773,23.08059,113.27808999999999,5
42259-6953,23.18037,113.33677,5
42266-9771,23.08059,113.27808999999999,5
9427-47885,23.08795,113.42015,5
9441-18059,23.07026,113.3517,5
9441-18058,23.07026,113.3517,5
9745-40314,23.386934,113.271877,5
9745-40315,23.372226,113.273505,5
9745-40316,23.382089999999998,113.25683400000001,5
9435-26142,23.213677,113.59815900000001,5
42268-19563,0.0,0.0,0
42268-19562,0.0,0.0,0
42268-19561,0.0,0.0,0
42259-4162,0.0,0.0,0
42259-4163,0.0,0.0,0
9745-42098,23.40055,113.22603600000001,5
42267-20891,22.98302,113.25526,5
42259-57361,23.17494,113.34015,5
42267-20893,22.98302,113.25526,5
9734-39871,23.15379,113.24811000000001,5
42265-3826,0.0,0.0,0
42266-41551,23.093279000000003,113.287791,5
9481-45566,23.1098,113.25582,5
42265-2633,0.0,0.0,0
10302-50712,23.068270000000002,113.53566000000001,5
42260-32262,23.222141,113.28555,5
42260-32261,23.222141,113.28555,5
42265-2632,0.0,0.0,0
42260-53091,23.190160000000002,113.25186000000001,5
42266-12341,23.164070000000002,113.22445,5
42266-12342,23.164070000000002,113.22445,5
9481-45564,23.1098,113.25582,5
42267-63061,22.991503,113.297294,5
42267-63062,22.991503,113.297294,5
42267-63063,22.991503,113.297294,5
42260-21741,23.252779999999998,113.3461,5
42260-21742,23.252779999999998,113.3461,5
9441-42082,23.044867,113.356004,5
42265-45031,23.134704,113.327803,5
9423-28981,23.1213,113.309,5
9423-28982,23.1213,113.309,5
9423-28983,23.1213,113.309,5
9438-19209,23.09744,113.30082,5
9438-19208,23.09744,113.30082,5
9447-33782,22.995881,113.336127,5
42259-17628,23.14961,113.40076,5
42259-17626,23.14961,113.40076,5
42259-17627,23.14961,113.40076,5
9438-19207,23.09744,113.30082,5
42259-17623,0.0,0.0,0
10327-55091,23.157486,113.301185,5
9444-34821,23.06989,113.29271000000001,5
9486-58491,0.0,0.0,0
10041-40923,23.193579999999997,113.24928,5
10325-48898,23.17841,113.36421000000001,5
9482-29697,23.10495,113.27479,5
9482-29691,23.1035,113.27345,5
9482-29692,23.1035,113.27345,5
9482-29693,23.1035,113.27345,5
42259-13061,23.1545,113.36028,5
42259-13062,23.1545,113.36028,5
42259-13063,23.1545,113.36028,5
42259-19001,0.0,0.0,0
9479-13361,23.14762,113.36617,5
42259-19003,0.0,0.0,0
10305-20466,23.242539999999998,113.26616999999999,5
10305-20465,23.242539999999998,113.26616999999999,5
10305-20464,23.242539999999998,113.26616999999999,5
9461-42547,23.013078,113.35763999999999,5
42266-39041,23.087373,113.255684,5
9474-59755,23.143494,113.33282700000001,5
9474-59754,0.0,0.0,0
9474-59757,23.14339,113.33543999999999,5
9474-59756,23.139835,113.333881,5
9734-52173,23.152801,113.234348,5
10320-21361,23.22514,113.25921000000001,5
42259-16586,23.306929999999998,113.56305,5
42259-16587,23.306929999999998,113.56305,5
42259-16588,23.306929999999998,113.56305,5
42288-17423,23.241670000000003,113.74861000000001,3
42288-17421,23.241670000000003,113.74861000000001,3
10333-13518,23.420648999999997,113.21724499999999,5
42259-33642,0.0,0.0,0
42266-48841,23.136097,113.256352,5
42259-33641,0.0,0.0,0
42269-39081,23.059556,113.522622,5
10009-53253,23.094936999999998,113.28921899999999,5
42265-56013,23.116773000000002,113.30368,5
42265-56012,23.116773000000002,113.30368,5
42265-56011,23.116773000000002,113.30368,5
9435-24786,23.195064000000002,113.559721,5
9435-24785,23.192272,113.560891,5
9435-24784,23.195153,113.56433899999999,5
9508-21067,23.12892,113.27726000000001,5
42260-10771,23.2492,113.29746000000002,5
10022-19446,22.984161999999998,113.48868799999998,5
42260-10773,23.2492,113.29746000000002,5
42260-10772,23.2492,113.29746000000002,5
9495-47481,23.137096,113.326305,5
10323-13077,23.305429,113.82609199999999,5
42289-16712,23.46049,113.46323000000001,0
42289-16713,23.46049,113.46323000000001,0
42288-29591,23.38939,113.83138000000001,5
42289-16711,23.46049,113.46323000000001,0
42260-40701,23.188454999999998,113.322331,5
9459-28521,23.145529999999997,113.33408999999999,5
10323-13078,23.297235999999998,113.828236,5
10323-13079,23.297334,113.826049,5
42259-18353,0.0,0.0,0
42259-18352,0.0,0.0,0
42259-18351,0.0,0.0,0
9739-10627,22.923728,113.33166999999999,5
42259-15581,0.0,0.0,0
42259-15583,0.0,0.0,0
42259-15582,0.0,0.0,0
42261-26322,23.46409,113.21767,5
42261-26323,23.46409,113.21767,5
9441-25618,23.042739,113.382449,5
9444-15517,23.062191000000002,113.24491699999999,5
42260-10483,23.26681,113.28466999999999,5
42260-10482,23.26681,113.28466999999999,5
42260-10481,23.26681,113.28466999999999,5
10316-44644,23.12773,113.25872,5
42266-25303,23.103720000000003,113.30022,5
10042-33114,23.1324,113.37438,5
42266-60551,23.113870000000002,113.23192,5
42266-60552,23.113870000000002,113.23192,5
9441-34667,23.02931,113.3394,5
9441-34668,23.02931,113.3394,5
10326-40311,22.980653,113.30919399999999,5
10326-58749,22.992285,113.29746399999999,5
9488-23457,23.13578,113.30541000000001,5
9488-23454,23.13456,113.3062,5
42260-55811,23.211370000000002,113.25943799999999,5
9749-54885,23.09711,113.22193999999999,5
42265-31961,23.154118,113.30462,5
9749-54886,23.09711,113.22193999999999,5
10320-25334,23.21735,113.26176000000001,5
10324-44921,23.55892,113.58683,5
9506-23867,23.638289999999998,113.67841999999999,5
9450-45817,0.0,0.0,0
10312-16954,23.13583,113.2408,5
10009-37181,23.12867,113.22729,5
10009-37187,23.14386,113.23681,5
10009-37184,23.142689999999998,113.2283,5
10044-11977,23.57723,113.54056000000001,4
9479-22941,23.15244,113.3211,5
10003-17859,23.21508,113.23643,5
10003-17858,23.21508,113.23643,5
9479-22944,23.153979999999997,113.32333,5
10003-17855,23.21508,113.23643,5
10003-17857,23.21508,113.23643,5
10003-17856,23.21508,113.23643,5
10003-17851,23.21107,113.24008,5
10312-16955,23.13583,113.2408,5
10003-17852,23.21107,113.24008,5
10323-12848,23.285976,113.823669,5
10323-12849,23.287817,113.819772,5
10323-12847,0.0,0.0,0
9441-37311,23.06265,113.34846,5
10311-58307,23.078139,113.28833600000002,5
9454-54837,23.087197,113.29116699999999,5
10043-20487,23.14323,113.31047,5
9730-25751,23.101418,113.45629699999999,5
10320-33274,23.21922,113.26845,5
10024-10664,23.433438,113.712402,0
10320-33276,23.21922,113.26845,5
9454-48867,23.095442000000002,113.284304,5
9746-35191,23.173560000000002,113.22023,5
10311-19547,23.08389,113.2817,5
10311-19546,23.07953,113.2803,5
10311-19545,23.07953,113.2803,5
10311-19544,23.07953,113.2803,5
9506-51469,23.62284,113.80583,0
42259-17622,0.0,0.0,0
10311-19549,23.08389,113.2817,5
10311-19548,23.08389,113.2817,5
9481-35058,23.104293,113.257002,5
42261-3981,23.430220000000002,113.19335,5
9489-56732,23.128420000000002,113.24663999999999,5
42259-17621,0.0,0.0,0
42265-33232,23.106078,113.299696,5
9489-56733,23.128420000000002,113.24663999999999,5
42261-11423,23.438979999999997,113.17962,5
42261-11422,23.438979999999997,113.17962,5
42261-11421,23.438979999999997,113.17962,5
9675-39117,22.95855,113.285105,5
9474-52004,23.1362,113.33201000000001,5
9474-52005,23.1362,113.33201000000001,5
9474-52006,23.1362,113.33201000000001,5
10029-32111,23.108597,113.319078,5
10029-32113,23.109586,113.318142,5
10029-32112,23.108570999999998,113.32015200000001,5
42259-21612,0.0,0.0,0
42259-21613,0.0,0.0,0
9437-53257,23.13436,113.25402,5
42259-21611,0.0,0.0,0
9437-53259,23.13436,113.25402,5
9437-53258,23.13436,113.25402,5
9449-50277,23.350804999999998,113.29379099999998,5
42288-25823,23.491670000000003,113.7778,5
42288-25822,23.491670000000003,113.7778,5
42288-25821,23.491670000000003,113.7778,5
42288-20851,23.273594,113.81806499999999,5
42288-20852,23.273594,113.81806499999999,5
9491-51451,23.10579,113.354,5
10008-58665,23.246865,113.81943700000001,5
9491-51452,23.1063,113.354,5
9491-51457,23.10276,113.35578100000001,5
9508-21801,23.12503,113.27261999999999,5
9491-51458,23.102722,113.35663500000001,5
10034-23087,23.12345,113.40016999999999,5
9477-45191,23.328994,113.21041899999999,5
9477-45193,23.328994,113.21041899999999,5
9477-45192,23.328994,113.21041899999999,5
9467-44464,23.117288000000002,113.226105,5
10007-10387,0.0,0.0,0
9467-45334,23.122573000000003,113.21988,5
10022-35761,23.046449,113.464918,5
10022-35762,23.036127,113.46415,5
9728-55961,23.170279,113.229747,5
42265-38171,23.140624,113.27581299999999,5
9475-39503,23.1736,113.44200000000001,5
10010-55503,23.082620000000002,113.34709,5
10010-55502,23.082620000000002,113.34709,5
9475-39506,23.168860000000002,113.44986999999999,5
9475-39508,23.171020000000002,113.47478000000001,5
10044-28128,23.54583,113.58362,5
9483-28785,23.10217,113.44238999999999,5
42269-26641,23.0516,113.51808999999999,5
42269-26643,23.0516,113.51808999999999,5
42269-26642,23.0516,113.51808999999999,5
10034-41702,23.13768,113.40245,5
9436-42707,23.115005,113.246302,5
42266-1116,23.15343,113.24241,5
42266-1117,23.15343,113.24241,5
10011-17647,22.834938,113.38792,3
42263-12958,22.6825,113.53388999999999,5
